ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4
121.64189052173471, -73.17648171315146,122.49877398436338,-75.85178786522627,111.50122601563675,-75.85178786522627 ,112.35810947826538 ,-73.17648171315146 
130.64189052173475, -73.17648171315146,131.49877398436334,-75.85178786522627,120.50122601563675,-75.85178786522627 ,121.35810947826536 ,-73.17648171315146 
139.64189052173472, -73.17648171315146,140.49877398436334,-75.85178786522627,129.50122601563675,-75.85178786522627 ,130.35810947826536 ,-73.17648171315146 
148.64189052173472, -73.17648171315146,149.49877398436334,-75.85178786522627,138.50122601563675,-75.85178786522627 ,139.35810947826536 ,-73.17648171315146 
157.64189052173472, -73.17648171315146,158.49877398436334,-75.85178786522627,147.50122601563675,-75.85178786522627 ,148.35810947826536 ,-73.17648171315146 
166.64189052173475, -73.17648171315146,167.49877398436337,-75.85178786522627,156.50122601563675,-75.85178786522627 ,157.35810947826536 ,-73.17648171315146 
175.64189052173472, -73.17648171315146,176.49877398436334,-75.85178786522627,165.50122601563675,-75.85178786522627 ,166.35810947826536 ,-73.17648171315146 
184.64189052173472, -73.17648171315146,185.49877398436334,-75.85178786522627,174.50122601563675,-75.85178786522627 ,175.35810947826536 ,-73.17648171315146 
193.64189052173472, -73.17648171315146,194.49877398436334,-75.85178786522627,183.50122601563672,-75.85178786522627 ,184.35810947826536 ,-73.17648171315146 
202.64189052173472, -73.17648171315146,203.49877398436334,-75.85178786522627,192.50122601563672,-75.85178786522627 ,193.35810947826536 ,-73.17648171315146 
211.64189052173472, -73.17648171315146,212.49877398436334,-75.85178786522627,201.50122601563675,-75.85178786522627 ,202.35810947826536 ,-73.17648171315146 
220.64189052173472, -73.17648171315146,221.49877398436334,-75.85178786522627,210.50122601563672,-75.85178786522627 ,211.35810947826536 ,-73.17648171315146 
229.6418905217347, -73.17648171315146,230.49877398436337,-75.85178786522627,219.50122601563672,-75.85178786522627 ,220.35810947826536 ,-73.17648171315146 
238.64189052173475, -73.17648171315146,239.4987739843633,-75.85178786522627,228.50122601563672,-75.85178786522627 ,229.35810947826536 ,-73.17648171315146 
247.6418905217347, -73.17648171315146,248.49877398436337,-75.85178786522627,237.50122601563672,-75.85178786522627 ,238.35810947826536 ,-73.17648171315146 
256.64189052173475, -73.17648171315146,257.4987739843633,-75.85178786522627,246.50122601563672,-75.85178786522627 ,247.35810947826536 ,-73.17648171315146 
265.6418905217347, -73.17648171315146,266.49877398436337,-75.85178786522627,255.50122601563672,-75.85178786522627 ,256.35810947826536 ,-73.17648171315146 
274.64189052173475, -73.17648171315146,275.4987739843633,-75.85178786522627,264.50122601563675,-75.85178786522627 ,265.35810947826536 ,-73.17648171315146 
283.6418905217347, -73.17648171315146,284.49877398436337,-75.85178786522627,273.50122601563675,-75.85178786522627 ,274.35810947826536 ,-73.17648171315146 
292.6418905217347, -73.17648171315146,293.4987739843633,-75.85178786522627,282.50122601563675,-75.85178786522627 ,283.35810947826536 ,-73.17648171315146 
301.6418905217347, -73.17648171315146,302.49877398436337,-75.85178786522627,291.50122601563675,-75.85178786522627 ,292.35810947826536 ,-73.17648171315146 
310.64189052173475, -73.17648171315146,311.4987739843633,-75.85178786522627,300.50122601563675,-75.85178786522627 ,301.35810947826536 ,-73.17648171315146 
319.6418905217347, -73.17648171315146,320.49877398436337,-75.85178786522627,309.50122601563675,-75.85178786522627 ,310.35810947826536 ,-73.17648171315146 
328.64189052173475, -73.17648171315146,329.49877398436337,-75.85178786522627,318.50122601563675,-75.85178786522627 ,319.35810947826536 ,-73.17648171315146 
337.6418905217347, -73.17648171315146,338.49877398436337,-75.85178786522627,327.50122601563675,-75.85178786522627 ,328.35810947826536 ,-73.17648171315146 
346.64189052173475, -73.17648171315146,347.49877398436337,-75.85178786522627,336.50122601563675,-75.85178786522627 ,337.35810947826536 ,-73.17648171315146 
355.6418905217347, -73.17648171315146,356.4987739843633,-75.85178786522627,345.50122601563675,-75.85178786522627 ,346.35810947826536 ,-73.17648171315146 
4.046081168678832, -70.6124030235825,4.672696797282996,-73.29041267073946,355.3273032027171,-73.29041267073946 ,355.95391883132123 ,-70.6124030235825 
11.872168125200574, -70.61240302358252,12.498783753804739,-73.29041267073946,3.1533901592388376,-73.29041267073946 ,3.780005787842989 ,-70.61240302358252 
19.69825508172231, -70.6124030235825,20.324870710326476,-73.29041267073946,10.979477115760576,-73.29041267073946 ,11.606092744364728 ,-70.6124030235825 
27.524342038244054, -70.6124030235825,28.150957666848218,-73.29041267073946,18.80556407228232,-73.29041267073946 ,19.432179700886465 ,-70.61240302358252 
35.35042899476579, -70.61240302358252,35.977044623369956,-73.29041267073946,26.631651028804054,-73.29041267073946 ,27.258266657408207 ,-70.61240302358252 
43.17651595128752, -70.6124030235825,43.80313157989169,-73.29041267073946,34.45773798532579,-73.29041267073946 ,35.08435361392994 ,-70.61240302358252 
51.00260290780927, -70.6124030235825,51.62921853641344,-73.29041267073946,42.283824941847534,-73.29041267073946 ,42.910440570451684 ,-70.61240302358252 
58.82868986433101, -70.6124030235825,59.455305492935175,-73.29041267073946,50.109911898369276,-73.29041267073946 ,50.73652752697343 ,-70.61240302358252 
66.65477682085275, -70.6124030235825,67.28139244945692,-73.29041267073946,57.93599885489101,-73.29041267073946 ,58.56261448349516 ,-70.61240302358252 
74.48086377737448, -70.61240302358252,75.10747940597865,-73.29041267073946,65.76208581141273,-73.29041267073946 ,66.38870144001689 ,-70.61240302358252 
82.3069507338962, -70.61240302358252,82.93356636250039,-73.29041267073946,73.58817276793448,-73.29041267073946 ,74.21478839653864 ,-70.61240302358252 
90.13303769041796, -70.6124030235825,90.75965331902214,-73.29041267073946,81.41425972445623,-73.29041267073946 ,82.04087535306039 ,-70.61240302358252 
97.95912464693971, -70.6124030235825,98.58574027554388,-73.29041267073946,89.24034668097798,-73.29041267073946 ,89.86696230958214 ,-70.6124030235825 
105.78521160346143, -70.6124030235825,106.41182723206562,-73.29041267073946,97.06643363749971,-73.29041267073946 ,97.69304926610387 ,-70.61240302358252 
113.6112985599832, -70.6124030235825,114.23791418858737,-73.29041267073946,104.89252059402146,-73.29041267073946 ,105.51913622262562 ,-70.61240302358252 
121.43738551650492, -70.61240302358252,122.06400114510907,-73.29041267073946,112.71860755054318,-73.29041267073946 ,113.34522317914734 ,-70.61240302358252 
129.26347247302667, -70.61240302358252,129.89008810163082,-73.29041267073946,120.54469450706492,-73.29041267073946 ,121.17131013566906 ,-70.61240302358252 
137.08955942954836, -70.61240302358252,137.71617505815254,-73.29041267073946,128.37078146358664,-73.29041267073946 ,128.9973970921908 ,-70.61240302358252 
144.91564638607014, -70.6124030235825,145.54226201467432,-73.29041267073946,136.19686842010842,-73.29041267073946 ,136.82348404871254 ,-70.6124030235825 
152.74173334259186, -70.61240302358252,153.368348971196,-73.29041267073946,144.0229553766301,-73.29041267073946 ,144.64957100523426 ,-70.61240302358252 
160.5678202991136, -70.6124030235825,161.19443592771776,-73.29041267073946,151.84904233315186,-73.29041267073946 ,152.475657961756 ,-70.61240302358252 
168.39390725563536, -70.6124030235825,169.0205228842395,-73.29041267073946,159.6751292896736,-73.29041267073946 ,160.30174491827776 ,-70.61240302358252 
176.2199942121571, -70.6124030235825,176.84660984076126,-73.29041267073946,167.50121624619536,-73.29041267073946 ,168.1278318747995 ,-70.6124030235825 
184.04608116867882, -70.6124030235825,184.67269679728298,-73.29041267073946,175.32730320271708,-73.29041267073946 ,175.95391883132123 ,-70.6124030235825 
191.87216812520057, -70.6124030235825,192.49878375380476,-73.29041267073946,183.15339015923885,-73.29041267073946 ,183.780005787843 ,-70.61240302358252 
199.6982550817223, -70.6124030235825,200.32487071032645,-73.29041267073946,190.97947711576055,-73.29041267073946 ,191.6060927443647 ,-70.6124030235825 
207.52434203824404, -70.6124030235825,208.15095766684823,-73.29041267073946,198.80556407228232,-73.29041267073946 ,199.43217970088648 ,-70.61240302358252 
215.35042899476576, -70.6124030235825,215.97704462336992,-73.29041267073946,206.63165102880404,-73.29041267073946 ,207.25826665740817 ,-70.61240302358252 
223.17651595128754, -70.6124030235825,223.80313157989173,-73.29041267073946,214.45773798532582,-73.29041267073946 ,215.08435361392998 ,-70.6124030235825 
231.00260290780923, -70.6124030235825,231.62921853641342,-73.29041267073946,222.28382494184754,-73.29041267073946 ,222.91044057045167 ,-70.61240302358252 
238.82868986433098, -70.6124030235825,239.4553054929352,-73.29041267073946,230.10991189836926,-73.29041267073946 ,230.73652752697342 ,-70.61240302358252 
246.6547768208527, -70.6124030235825,247.28139244945686,-73.29041267073946,237.93599885489098,-73.29041267073946 ,238.5626144834951 ,-70.6124030235825 
254.48086377737445, -70.6124030235825,255.1074794059786,-73.29041267073946,245.76208581141273,-73.29041267073946 ,246.3887014400169 ,-70.61240302358252 
262.30695073389626, -70.6124030235825,262.9335663625004,-73.29041267073946,253.58817276793454,-73.29041267073946 ,254.2147883965387 ,-70.6124030235825 
270.13303769041795, -70.6124030235825,270.7596533190221,-73.29041267073946,261.4142597244562,-73.29041267073946 ,262.04087535306036 ,-70.61240302358252 
277.9591246469397, -70.6124030235825,278.5857402755439,-73.29041267073946,269.24034668097795,-73.29041267073946 ,269.8669623095821 ,-70.61240302358252 
285.7852116034614, -70.6124030235825,286.41182723206555,-73.29041267073946,277.0664336374997,-73.29041267073946 ,277.69304926610386 ,-70.6124030235825 
293.6112985599832, -70.6124030235825,294.2379141885874,-73.29041267073946,284.8925205940215,-73.29041267073946 ,285.51913622262566 ,-70.61240302358252 
301.4373855165049, -70.6124030235825,302.0640011451091,-73.29041267073946,292.71860755054314,-73.29041267073946 ,293.3452231791473 ,-70.61240302358252 
